year,id_,sex,rincome,ballot,rheight
2022,2343,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2344,FEMALE,.r:  Refused,Ballot b,-100
2022,2345,MALE,.i:  Inapplicable,Ballot c,64
2022,2346,MALE,$25000 OR MORE,Ballot c,70
2022,2347,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2348,FEMALE,$25000 OR MORE,Ballot c,71
2022,2349,MALE,.i:  Inapplicable,Ballot a,-100
2022,2350,MALE,$25000 OR MORE,Ballot b,-100
2022,2351,FEMALE,.r:  Refused,Ballot b,-100
2022,2352,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2353,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2354,MALE,.i:  Inapplicable,Ballot b,-100
2022,2355,MALE,$25000 OR MORE,Ballot b,-100
2022,2356,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2357,MALE,$25000 OR MORE,Ballot a,-100
2022,2358,FEMALE,$15000 - 19999,Ballot b,-100
2022,2359,FEMALE,$25000 OR MORE,Ballot c,66
2022,2360,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2361,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2362,MALE,$4000 TO 4999,Ballot b,-100
2022,2363,FEMALE,.r:  Refused,Ballot c,-97
2022,2364,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2365,FEMALE,$5000 TO 5999,Ballot b,-100
2022,2366,MALE,.i:  Inapplicable,Ballot a,-100
2022,2367,FEMALE,$25000 OR MORE,Ballot c,64
2022,2368,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2369,MALE,$25000 OR MORE,Ballot a,-100
2022,2370,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2371,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2372,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2373,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2374,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2375,FEMALE,$25000 OR MORE,Ballot c,61
2022,2376,MALE,.d:  Do not Know/Cannot Choose,Ballot c,73
2022,2377,FEMALE,$20000 - 24999,Ballot b,-100
2022,2378,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2379,MALE,.i:  Inapplicable,Ballot a,-100
2022,2380,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2381,MALE,$25000 OR MORE,Ballot a,-100
2022,2382,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2383,MALE,.i:  Inapplicable,Ballot c,68
2022,2384,FEMALE,$1000 TO 2999,Ballot a,-100
2022,2385,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2386,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2387,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2388,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2389,MALE,$25000 OR MORE,Ballot c,74
2022,2390,MALE,.i:  Inapplicable,Ballot b,-100
2022,2391,MALE,$25000 OR MORE,Ballot b,-100
2022,2392,MALE,.i:  Inapplicable,Ballot b,-100
2022,2393,MALE,$25000 OR MORE,Ballot c,76
2022,2394,MALE,$25000 OR MORE,Ballot a,-100
2022,2395,MALE,.i:  Inapplicable,Ballot a,-100
2022,2396,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2397,FEMALE,.r:  Refused,Ballot b,-100
2022,2398,MALE,$25000 OR MORE,Ballot b,-100
2022,2399,MALE,.s:  Skipped on Web,Ballot c,61
2022,2400,MALE,$25000 OR MORE,Ballot b,-100
2022,2401,FEMALE,$1000 TO 2999,Ballot a,-100
2022,2402,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2403,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2404,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2405,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2406,MALE,.i:  Inapplicable,Ballot b,-100
2022,2407,MALE,$25000 OR MORE,Ballot b,-100
2022,2408,FEMALE,$10000 - 14999,Ballot b,-100
2022,2409,MALE,.i:  Inapplicable,Ballot a,-100
2022,2410,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2411,MALE,$25000 OR MORE,Ballot a,-100
2022,2412,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2413,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2414,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2415,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2416,MALE,$25000 OR MORE,Ballot c,66
2022,2417,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2418,.d:  Do not Know/Cannot Choose,.r:  Refused,Ballot a,-100
2022,2419,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2420,MALE,.r:  Refused,Ballot a,-100
2022,2421,MALE,.i:  Inapplicable,Ballot b,-100
2022,2422,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2423,FEMALE,$25000 OR MORE,Ballot c,65
2022,2424,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2425,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2426,.n:  No answer,.i:  Inapplicable,Ballot b,-100
2022,2427,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,-97
2022,2428,FEMALE,$15000 - 19999,Ballot b,-100
2022,2429,FEMALE,$15000 - 19999,Ballot a,-100
2022,2430,MALE,$25000 OR MORE,Ballot a,-100
2022,2431,MALE,$8000 TO 9999,Ballot a,-100
2022,2432,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2433,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2434,MALE,.i:  Inapplicable,Ballot b,-100
2022,2435,FEMALE,.r:  Refused,Ballot c,62
2022,2436,MALE,$25000 OR MORE,Ballot c,67
2022,2437,FEMALE,.r:  Refused,Ballot b,-100
2022,2438,FEMALE,$3000 TO 3999,Ballot b,-100
2022,2439,FEMALE,$20000 - 24999,Ballot c,68
2022,2440,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2441,MALE,$20000 - 24999,Ballot c,65
2022,2442,MALE,.i:  Inapplicable,Ballot c,69
2022,2443,MALE,$25000 OR MORE,Ballot a,-100
2022,2444,MALE,$25000 OR MORE,Ballot b,-100
2022,2445,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2446,MALE,$15000 - 19999,Ballot b,-100
2022,2447,MALE,$25000 OR MORE,Ballot c,69
2022,2448,FEMALE,$25000 OR MORE,Ballot c,-100
2022,2449,MALE,.i:  Inapplicable,Ballot a,-100
2022,2450,MALE,.i:  Inapplicable,Ballot b,-100
2022,2451,MALE,.i:  Inapplicable,Ballot b,-100
2022,2452,FEMALE,$10000 - 14999,Ballot b,-100
2022,2453,MALE,$25000 OR MORE,Ballot a,-100
2022,2454,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2455,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2456,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2457,MALE,$25000 OR MORE,Ballot b,-100
2022,2458,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2459,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2460,FEMALE,$10000 - 14999,Ballot a,-100
2022,2461,MALE,$25000 OR MORE,Ballot b,-100
2022,2462,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2463,MALE,.i:  Inapplicable,Ballot c,69
2022,2464,MALE,.i:  Inapplicable,Ballot b,-100
2022,2465,MALE,.i:  Inapplicable,Ballot b,-100
2022,2466,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2467,MALE,$25000 OR MORE,Ballot a,-100
2022,2468,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2469,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2470,FEMALE,$25000 OR MORE,Ballot c,63
2022,2471,MALE,$8000 TO 9999,Ballot b,-100
2022,2472,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2473,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2474,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2475,MALE,.i:  Inapplicable,Ballot a,-100
2022,2476,FEMALE,$20000 - 24999,Ballot a,-100
2022,2477,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2478,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2479,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2480,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2481,FEMALE,$20000 - 24999,Ballot b,-100
2022,2482,FEMALE,$20000 - 24999,Ballot b,-100
2022,2483,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2484,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Ballot b,-100
2022,2485,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2486,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2487,FEMALE,LT $1000,Ballot b,-100
2022,2488,MALE,$15000 - 19999,Ballot c,72
2022,2489,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2490,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2491,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2492,MALE,$15000 - 19999,Ballot a,-100
2022,2493,MALE,$20000 - 24999,Ballot b,-100
2022,2494,MALE,$15000 - 19999,Ballot c,72
2022,2495,MALE,$6000 TO 6999,Ballot c,72
2022,2496,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2497,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2498,MALE,$3000 TO 3999,Ballot b,-100
2022,2499,FEMALE,$25000 OR MORE,Ballot c,59
2022,2500,MALE,$1000 TO 2999,Ballot c,71
2022,2501,MALE,$10000 - 14999,Ballot a,-100
2022,2502,FEMALE,.r:  Refused,Ballot c,64
2022,2503,FEMALE,$5000 TO 5999,Ballot c,60
2022,2504,MALE,.i:  Inapplicable,Ballot a,-100
2022,2505,MALE,$25000 OR MORE,Ballot c,71
2022,2506,FEMALE,$25000 OR MORE,Ballot c,70
2022,2507,MALE,.r:  Refused,Ballot a,-100
2022,2508,FEMALE,.i:  Inapplicable,Ballot c,71
2022,2509,MALE,$25000 OR MORE,Ballot b,-100
2022,2510,MALE,.i:  Inapplicable,Ballot c,70
2022,2511,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2512,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2513,FEMALE,$5000 TO 5999,Ballot c,-98
2022,2514,MALE,.i:  Inapplicable,Ballot c,71
2022,2515,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2516,MALE,$25000 OR MORE,Ballot b,-100
2022,2517,FEMALE,$15000 - 19999,Ballot b,-100
2022,2518,MALE,$25000 OR MORE,Ballot a,-100
2022,2519,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2520,MALE,$25000 OR MORE,Ballot b,-100
2022,2521,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2522,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2523,FEMALE,$10000 - 14999,Ballot a,-100
2022,2524,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2525,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2526,MALE,$25000 OR MORE,Ballot c,69
2022,2527,MALE,.i:  Inapplicable,Ballot a,-100
2022,2528,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2529,MALE,.i:  Inapplicable,Ballot b,-100
2022,2530,FEMALE,$10000 - 14999,Ballot a,-100
2022,2531,MALE,$10000 - 14999,Ballot a,-100
2022,2532,MALE,$25000 OR MORE,Ballot b,-100
2022,2533,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2534,FEMALE,$8000 TO 9999,Ballot a,-100
2022,2535,MALE,.i:  Inapplicable,Ballot b,-100
2022,2536,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2537,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2538,MALE,.i:  Inapplicable,Ballot a,-100
2022,2539,MALE,$25000 OR MORE,Ballot a,-100
2022,2540,FEMALE,$25000 OR MORE,Ballot c,62
2022,2541,FEMALE,$25000 OR MORE,Ballot c,60
2022,2542,MALE,.i:  Inapplicable,Ballot c,75
2022,2543,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2544,MALE,$25000 OR MORE,Ballot b,-100
2022,2545,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2546,MALE,$1000 TO 2999,Ballot a,-100
2022,2547,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2548,FEMALE,$15000 - 19999,Ballot b,-100
2022,2549,MALE,.r:  Refused,Ballot a,-100
2022,2550,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2551,FEMALE,$7000 TO 7999,Ballot c,65
2022,2552,MALE,$25000 OR MORE,Ballot c,70
2022,2553,FEMALE,$25000 OR MORE,Ballot c,62
2022,2554,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2555,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2556,MALE,$25000 OR MORE,Ballot b,-100
2022,2557,MALE,$25000 OR MORE,Ballot c,72
2022,2558,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2559,MALE,.i:  Inapplicable,Ballot b,-100
2022,2560,MALE,$25000 OR MORE,Ballot c,68
2022,2561,MALE,$25000 OR MORE,Ballot a,-100
2022,2562,MALE,.i:  Inapplicable,Ballot a,-100
2022,2563,FEMALE,$20000 - 24999,Ballot b,-100
2022,2564,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2565,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2566,FEMALE,$25000 OR MORE,Ballot c,69
2022,2567,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2568,FEMALE,.i:  Inapplicable,Ballot c,59
2022,2569,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2570,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2571,MALE,$25000 OR MORE,Ballot c,68
2022,2572,FEMALE,$3000 TO 3999,Ballot c,64
2022,2573,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2574,FEMALE,$20000 - 24999,Ballot b,-100
2022,2575,FEMALE,$10000 - 14999,Ballot a,-100
2022,2576,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2577,MALE,.s:  Skipped on Web,Ballot c,72
2022,2578,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2579,MALE,$25000 OR MORE,Ballot a,-100
2022,2580,MALE,$25000 OR MORE,Ballot c,71
2022,2581,MALE,$8000 TO 9999,Ballot a,-100
2022,2582,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2583,MALE,$25000 OR MORE,Ballot c,72
2022,2584,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2585,MALE,$25000 OR MORE,Ballot a,-100
2022,2586,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2587,MALE,.i:  Inapplicable,Ballot a,-100
2022,2588,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2589,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2590,MALE,.i:  Inapplicable,Ballot b,-100
2022,2591,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2592,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2593,MALE,.i:  Inapplicable,Ballot c,72
2022,2594,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2595,MALE,$25000 OR MORE,Ballot c,68
2022,2596,FEMALE,$25000 OR MORE,Ballot c,64
2022,2597,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2598,MALE,.i:  Inapplicable,Ballot a,-100
2022,2599,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2600,FEMALE,$25000 OR MORE,Ballot c,70
2022,2601,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2602,MALE,.i:  Inapplicable,Ballot a,-100
2022,2603,MALE,$25000 OR MORE,Ballot b,-100
2022,2604,MALE,.i:  Inapplicable,Ballot b,-100
2022,2605,FEMALE,$7000 TO 7999,Ballot a,-100
2022,2606,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2607,MALE,$25000 OR MORE,Ballot b,-100
2022,2608,MALE,.i:  Inapplicable,Ballot c,66
2022,2609,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2610,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2611,FEMALE,$20000 - 24999,Ballot b,-100
2022,2612,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2613,MALE,$25000 OR MORE,Ballot b,-100
2022,2614,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2615,MALE,.i:  Inapplicable,Ballot a,-100
2022,2616,MALE,.i:  Inapplicable,Ballot b,-100
2022,2617,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2618,MALE,.i:  Inapplicable,Ballot a,-100
2022,2619,MALE,$25000 OR MORE,Ballot a,-100
2022,2620,MALE,$10000 - 14999,Ballot b,-100
2022,2621,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2622,MALE,.i:  Inapplicable,Ballot b,-100
2022,2623,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2624,MALE,$25000 OR MORE,Ballot b,-100
2022,2625,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2626,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2627,FEMALE,$10000 - 14999,Ballot b,-100
2022,2628,MALE,$25000 OR MORE,Ballot b,-100
2022,2629,MALE,.i:  Inapplicable,Ballot b,-100
2022,2630,MALE,.i:  Inapplicable,Ballot b,-100
2022,2631,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2632,MALE,$25000 OR MORE,Ballot b,-100
2022,2633,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2634,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2635,FEMALE,$10000 - 14999,Ballot c,68
2022,2636,FEMALE,$1000 TO 2999,Ballot c,60
2022,2637,MALE,$15000 - 19999,Ballot a,-100
2022,2638,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2639,FEMALE,$10000 - 14999,Ballot c,62
2022,2640,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,66
2022,2641,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2642,MALE,$25000 OR MORE,Ballot c,71
2022,2643,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2644,FEMALE,$25000 OR MORE,Ballot c,64
2022,2645,MALE,$20000 - 24999,Ballot c,64
2022,2646,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2647,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2648,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2649,MALE,$25000 OR MORE,Ballot a,-100
2022,2650,MALE,$25000 OR MORE,Ballot a,-100
2022,2651,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2652,MALE,$25000 OR MORE,Ballot c,69
2022,2653,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2654,MALE,$25000 OR MORE,Ballot c,74
2022,2655,MALE,$10000 - 14999,Ballot c,68
2022,2656,MALE,$25000 OR MORE,Ballot a,-100
2022,2657,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2658,MALE,$25000 OR MORE,Ballot b,-100
2022,2659,MALE,.r:  Refused,Ballot b,-100
2022,2660,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2661,FEMALE,$25000 OR MORE,Ballot c,63
2022,2662,MALE,.i:  Inapplicable,Ballot c,71
2022,2663,MALE,$25000 OR MORE,Ballot b,-100
2022,2664,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2665,MALE,.i:  Inapplicable,Ballot b,-100
2022,2666,MALE,$10000 - 14999,Ballot a,-100
2022,2667,FEMALE,$10000 - 14999,Ballot b,-100
2022,2668,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2669,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2670,MALE,.i:  Inapplicable,Ballot c,64
2022,2671,MALE,$25000 OR MORE,Ballot a,-100
2022,2672,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2673,MALE,.i:  Inapplicable,Ballot c,72
2022,2674,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2675,FEMALE,$10000 - 14999,Ballot b,-100
2022,2676,FEMALE,$1000 TO 2999,Ballot b,-100
2022,2677,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2678,MALE,$25000 OR MORE,Ballot c,73
2022,2679,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2680,MALE,.i:  Inapplicable,Ballot c,72
2022,2681,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2682,MALE,$10000 - 14999,Ballot c,70
2022,2683,MALE,$5000 TO 5999,Ballot b,-100
2022,2684,MALE,$25000 OR MORE,Ballot b,-100
2022,2685,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2686,MALE,$25000 OR MORE,Ballot a,-100
2022,2687,MALE,.i:  Inapplicable,Ballot c,70
2022,2688,MALE,$20000 - 24999,Ballot c,74
2022,2689,MALE,$25000 OR MORE,Ballot b,-100
2022,2690,FEMALE,$15000 - 19999,Ballot b,-100
2022,2691,MALE,$25000 OR MORE,Ballot a,-100
2022,2692,MALE,$20000 - 24999,Ballot c,72
2022,2693,MALE,.i:  Inapplicable,Ballot b,-100
2022,2694,MALE,$4000 TO 4999,Ballot a,-100
2022,2695,FEMALE,$5000 TO 5999,Ballot c,60
2022,2696,MALE,.d:  Do not Know/Cannot Choose,Ballot c,67
2022,2697,MALE,$25000 OR MORE,Ballot a,-100
2022,2698,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2699,MALE,$25000 OR MORE,Ballot a,-100
2022,2700,MALE,.i:  Inapplicable,Ballot a,-100
2022,2701,MALE,$25000 OR MORE,Ballot a,-100
2022,2702,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2703,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2704,FEMALE,$25000 OR MORE,Ballot c,66
2022,2705,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2706,FEMALE,$10000 - 14999,Ballot b,-100
2022,2707,MALE,.i:  Inapplicable,Ballot b,-100
2022,2708,FEMALE,$20000 - 24999,Ballot a,-100
2022,2709,FEMALE,$8000 TO 9999,Ballot c,68
2022,2710,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2711,MALE,$25000 OR MORE,Ballot b,-100
2022,2712,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2713,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2714,FEMALE,$20000 - 24999,Ballot c,61
2022,2715,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2716,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2717,FEMALE,$15000 - 19999,Ballot b,-100
2022,2718,MALE,$8000 TO 9999,Ballot c,61
2022,2719,MALE,.i:  Inapplicable,Ballot a,-100
2022,2720,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2721,MALE,.i:  Inapplicable,Ballot a,-100
2022,2722,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2723,MALE,$25000 OR MORE,Ballot b,-100
2022,2724,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2725,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2726,MALE,.i:  Inapplicable,Ballot b,-100
2022,2727,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2728,FEMALE,.i:  Inapplicable,Ballot c,70
2022,2729,MALE,$25000 OR MORE,Ballot c,67
2022,2730,MALE,$10000 - 14999,Ballot b,-100
2022,2731,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2732,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2733,FEMALE,$25000 OR MORE,Ballot c,67
2022,2734,MALE,.i:  Inapplicable,Ballot c,68
2022,2735,MALE,.i:  Inapplicable,Ballot c,72
2022,2736,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2737,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2738,MALE,.i:  Inapplicable,Ballot a,-100
2022,2739,FEMALE,$25000 OR MORE,Ballot c,64
2022,2740,FEMALE,LT $1000,Ballot c,62
2022,2741,MALE,$25000 OR MORE,Ballot b,-100
2022,2742,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2743,MALE,$25000 OR MORE,Ballot a,-100
2022,2744,FEMALE,$25000 OR MORE,Ballot c,66
2022,2745,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2746,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2747,MALE,.i:  Inapplicable,Ballot a,-100
2022,2748,MALE,.i:  Inapplicable,Ballot b,-100
2022,2749,MALE,.i:  Inapplicable,Ballot c,76
2022,2750,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2751,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2752,MALE,.i:  Inapplicable,Ballot b,-100
2022,2753,MALE,.i:  Inapplicable,Ballot c,76
2022,2754,FEMALE,$25000 OR MORE,Ballot c,65
2022,2755,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,63
2022,2756,MALE,.i:  Inapplicable,Ballot c,63
2022,2757,MALE,$15000 - 19999,Ballot c,73
2022,2758,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2759,FEMALE,.i:  Inapplicable,Ballot c,68
2022,2760,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2761,MALE,.d:  Do not Know/Cannot Choose,Ballot c,66
2022,2762,MALE,$25000 OR MORE,Ballot b,-100
2022,2763,MALE,$15000 - 19999,Ballot b,-100
2022,2764,MALE,.i:  Inapplicable,Ballot b,-100
2022,2765,MALE,.i:  Inapplicable,Ballot b,-100
2022,2766,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2767,FEMALE,$25000 OR MORE,Ballot c,69
2022,2768,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2769,MALE,$25000 OR MORE,Ballot a,-100
2022,2770,MALE,$25000 OR MORE,Ballot a,-100
2022,2771,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2772,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2773,FEMALE,$20000 - 24999,Ballot a,-100
2022,2774,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2775,MALE,$25000 OR MORE,Ballot a,-100
2022,2776,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2777,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2778,MALE,$25000 OR MORE,Ballot a,-100
2022,2779,MALE,.i:  Inapplicable,Ballot c,74
2022,2780,FEMALE,$25000 OR MORE,Ballot c,64
2022,2781,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2782,FEMALE,$25000 OR MORE,Ballot c,62
2022,2783,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2784,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2785,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2786,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2787,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2788,FEMALE,$3000 TO 3999,Ballot a,-100
2022,2789,MALE,$25000 OR MORE,Ballot c,73
2022,2790,MALE,$25000 OR MORE,Ballot b,-100
2022,2791,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2792,FEMALE,.i:  Inapplicable,Ballot c,68
2022,2793,MALE,$25000 OR MORE,Ballot b,-100
2022,2794,MALE,$25000 OR MORE,Ballot c,77
2022,2795,MALE,$15000 - 19999,Ballot c,71
2022,2796,FEMALE,$1000 TO 2999,Ballot c,68
2022,2797,MALE,$25000 OR MORE,Ballot b,-100
2022,2798,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2799,FEMALE,$25000 OR MORE,Ballot c,63
2022,2800,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2801,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
