respondent_id,wave,party,benefit_cut_support
1428,2,SF,0
1428,3,SF,0
1428,4,SF,0
1428,5,SF,0
1429,1,V,1
1429,2,V,NA
1429,3,V,NA
1429,4,V,NA
1429,5,V,NA
1430,1,SF,0.5
1430,2,SF,NA
1430,3,SF,NA
1430,4,SF,NA
1430,5,SF,NA
1431,1,SF,0
1431,2,SF,0
1431,3,SF,0
1431,4,SF,0
1431,5,SF,0
1432,1,DF,0
1432,2,DF,NA
1432,3,DF,NA
1432,4,DF,NA
1432,5,DF,NA
1433,1,S,0
1433,2,S,0
1433,3,S,0
1433,4,S,0
1433,5,S,0
1434,1,V,0.5
1434,2,V,NA
1434,3,V,NA
1434,4,V,NA
1434,5,V,NA
1435,1,V,1
1435,2,V,1
1435,3,V,1
1435,4,V,NA
1435,5,V,1
1436,1,SF,0
1436,2,SF,0
1436,3,SF,0
1436,4,SF,0
1436,5,SF,NA
1437,1,C,1
1437,2,C,1
1437,3,C,1
1437,4,C,1
1437,5,C,1
1438,1,V,1
1438,2,V,NA
1438,3,V,NA
1438,4,V,NA
1438,5,V,NA
1439,1,DF,0.5
1439,2,DF,0.5
1439,3,DF,1
1439,4,DF,0.5
1439,5,DF,1
1440,1,V,0.5
1440,2,V,0.5
1440,3,V,1
1440,4,V,1
1440,5,V,1
1441,1,RV,0.25
1441,2,RV,0.25
1441,3,RV,NA
1441,4,RV,0.25
1441,5,RV,0
1442,1,OE,0
1442,2,OE,0
1442,3,OE,0
1442,4,OE,0
1442,5,OE,0
1443,1,V,NA
1443,2,V,NA
1443,3,V,NA
1443,4,V,NA
1443,5,V,NA
1444,1,C,0.5
1444,2,C,0.75
1444,3,C,1
1444,4,C,0.75
1444,5,C,0.75
1445,1,SF,0.5
1445,2,SF,NA
1445,3,SF,NA
1445,4,SF,NA
1445,5,SF,NA
1446,1,V,1
1446,2,V,1
1446,3,V,1
1446,4,V,1
1446,5,V,1
1447,1,SF,0
1447,2,SF,0
1447,3,SF,0
1447,4,SF,0
1447,5,SF,0
1448,1,SF,0.25
1448,2,SF,0
1448,3,SF,0
1448,4,SF,1
1448,5,SF,0.25
1449,1,S,0.5
1449,2,S,0.5
1449,3,S,0
1449,4,S,0
1449,5,S,0.5
1450,1,S,0.5
1450,2,S,NA
1450,3,S,NA
1450,4,S,NA
1450,5,S,NA
1451,1,C,0.75
1451,2,C,1
1451,3,C,1
1451,4,C,NA
1451,5,C,0.25
1452,1,DF,0
1452,2,DF,0
1452,3,DF,0.25
1452,4,DF,NA
1452,5,DF,0
1453,1,OE,0
1453,2,OE,0
1453,3,OE,0
1453,4,OE,NA
1453,5,OE,NA
1454,1,RV,0.25
1454,2,RV,NA
1454,3,RV,0.5
1454,4,RV,NA
1454,5,RV,NA
1455,1,C,0.5
1455,2,C,NA
1455,3,C,NA
1455,4,C,NA
1455,5,C,NA
1456,1,V,0.25
1456,2,V,NA
1456,3,V,NA
1456,4,V,NA
1456,5,V,NA
1457,1,C,0.25
1457,2,C,0.5
1457,3,C,0.5
1457,4,C,0.25
1457,5,C,0.5
1458,1,V,0.75
1458,2,V,1
1458,3,V,NA
1458,4,V,NA
1458,5,V,1
1459,1,OE,0.25
1459,2,OE,0
1459,3,OE,0.5
1459,4,OE,0.5
1459,5,OE,0.5
1460,1,SF,0.5
1460,2,SF,NA
1460,3,SF,NA
1460,4,SF,NA
1460,5,SF,NA
1461,1,NA,NA
1461,2,NA,0.5
1461,3,NA,NA
1461,4,NA,0.5
1461,5,NA,0.25
1462,1,DF,NA
1462,2,DF,0.25
1462,3,DF,0.25
1462,4,DF,0
1462,5,DF,0
1463,1,NA,0.5
1463,2,NA,0.75
1463,3,NA,0.5
1463,4,NA,0.5
1463,5,NA,0.25
1464,1,C,0.75
1464,2,C,0.75
1464,3,C,0.75
1464,4,C,1
1464,5,C,1
1465,1,S,0.25
1465,2,S,0.5
1465,3,S,0.5
1465,4,S,NA
1465,5,S,NA
1466,1,NA,1
1466,2,NA,NA
1466,3,NA,1
1466,4,NA,0.75
1466,5,NA,1
1467,1,SF,0.5
1467,2,SF,0
1467,3,SF,0.5
1467,4,SF,0.25
1467,5,SF,0.5
1468,1,SF,0
1468,2,SF,0
1468,3,SF,0
1468,4,SF,0
1468,5,SF,0
1469,1,V,0.5
1469,2,V,0.75
1469,3,V,NA
1469,4,V,0.25
1469,5,V,0.75
1470,1,C,0.5
1470,2,C,NA
1470,3,C,NA
1470,4,C,NA
1470,5,C,NA
1471,1,V,0.75
1471,2,V,0.75
1471,3,V,NA
1471,4,V,1
1471,5,V,NA
1472,1,V,0
1472,2,V,NA
1472,3,V,NA
1472,4,V,NA
1472,5,V,NA
1473,1,C,0
1473,2,C,0.25
1473,3,C,0.75
1473,4,C,0.75
1473,5,C,0.25
1474,1,C,1
1474,2,C,0.75
1474,3,C,0.75
1474,4,C,NA
1474,5,C,NA
1475,1,V,0.25
1475,2,V,NA
1475,3,V,NA
1475,4,V,NA
1475,5,V,NA
1476,1,S,0
1476,2,S,NA
1476,3,S,NA
1476,4,S,NA
1476,5,S,NA
1477,1,NA,0
1477,2,NA,0
1477,3,NA,0
1477,4,NA,0
1477,5,NA,0
1478,1,SF,0
1478,2,SF,0
1478,3,SF,0
1478,4,SF,NA
1478,5,SF,0
1479,1,C,0.25
1479,2,C,0
1479,3,C,NA
1479,4,C,0
1479,5,C,0
1480,1,NA,0
1480,2,NA,NA
1480,3,NA,NA
1480,4,NA,NA
1480,5,NA,NA
1481,1,DF,1
1481,2,DF,1
1481,3,DF,1
1481,4,DF,NA
1481,5,DF,0.75
1482,1,S,0.25
1482,2,S,0
1482,3,S,0.75
1482,4,S,0.25
1482,5,S,0.75
1483,1,NA,NA
1483,2,NA,0.25
1483,3,NA,0.5
1483,4,NA,NA
1483,5,NA,NA
1484,1,S,0.5
1484,2,S,NA
1484,3,S,NA
1484,4,S,NA
1484,5,S,NA
1485,1,C,0.75
1485,2,C,0.25
1485,3,C,NA
1485,4,C,0.5
1485,5,C,0.75
1486,1,S,0.25
1486,2,S,NA
1486,3,S,NA
1486,4,S,NA
1486,5,S,NA
1487,1,NA,0.25
1487,2,NA,NA
1487,3,NA,NA
1487,4,NA,NA
1487,5,NA,NA
1488,1,S,1
1488,2,S,1
1488,3,S,NA
1488,4,S,1
1488,5,S,1
1489,1,V,NA
1489,2,V,0.25
1489,3,V,1
1489,4,V,0.75
1489,5,V,0.75
1490,1,SF,0
1490,2,SF,0
1490,3,SF,0
1490,4,SF,0
1490,5,SF,NA
1491,1,SF,0.25
1491,2,SF,0
1491,3,SF,0.25
1491,4,SF,NA
1491,5,SF,0.25
1492,1,S,0
1492,2,S,0
1492,3,S,0
1492,4,S,0
1492,5,S,NA
1493,1,S,0
1493,2,S,0
1493,3,S,0
1493,4,S,0
1493,5,S,0.25
1494,1,S,0
1494,2,S,0
1494,3,S,0
1494,4,S,0
1494,5,S,0
1495,1,NA,0
1495,2,NA,0
1495,3,NA,0
1495,4,NA,0
1495,5,NA,NA
1496,1,NA,1
1496,2,NA,NA
1496,3,NA,NA
1496,4,NA,NA
1496,5,NA,NA
1497,1,DF,0.5
1497,2,DF,0.75
1497,3,DF,1
1497,4,DF,1
1497,5,DF,1
1498,1,S,0
1498,2,S,0
1498,3,S,0
1498,4,S,0
1498,5,S,NA
1499,1,S,0.5
1499,2,S,0.25
1499,3,S,0
1499,4,S,0.75
1499,5,S,0.25
1500,1,NA,0.75
1500,2,NA,NA
1500,3,NA,NA
1500,4,NA,0.25
1500,5,NA,0.75
1501,1,SF,0
1501,2,SF,0
1501,3,SF,0
1501,4,SF,0
1501,5,SF,0
1502,1,V,0
1502,2,V,NA
1502,3,V,NA
1502,4,V,NA
1502,5,V,NA
1503,1,DF,0
1503,2,DF,0
1503,3,DF,NA
1503,4,DF,NA
1503,5,DF,NA
1504,1,NA,0
1504,2,NA,0.75
1504,3,NA,0.5
1504,4,NA,0.5
1504,5,NA,0.75
1505,1,NA,NA
1505,2,NA,NA
1505,3,NA,NA
1505,4,NA,NA
1505,5,NA,NA
1506,1,NA,0.5
1506,2,NA,0.25
1506,3,NA,NA
1506,4,NA,0.75
1506,5,NA,0.75
1507,1,SF,0.25
1507,2,SF,0.75
1507,3,SF,0
1507,4,SF,0.25
1507,5,SF,0
1508,1,SF,0
1508,2,SF,0
1508,3,SF,0
1508,4,SF,0
1508,5,SF,0
1509,1,NA,0
1509,2,NA,NA
1509,3,NA,0
1509,4,NA,NA
1509,5,NA,NA
1510,1,S,0
1510,2,S,NA
1510,3,S,0
1510,4,S,1
1510,5,S,0.5
1511,1,S,0
1511,2,S,0
1511,3,S,0
1511,4,S,0.75
1511,5,S,0
1512,1,V,1
1512,2,V,1
1512,3,V,1
1512,4,V,1
1512,5,V,1
1513,1,S,0
1513,2,S,0
1513,3,S,0.25
1513,4,S,0
1513,5,S,0
1514,1,V,0.5
1514,2,V,0
1514,3,V,1
1514,4,V,1
1514,5,V,NA
1515,1,V,0.75
1515,2,V,NA
1515,3,V,NA
1515,4,V,NA
1515,5,V,NA
1516,1,S,0.5
1516,2,S,0.5
1516,3,S,0.5
1516,4,S,0.25
1516,5,S,0
1517,1,RV,0.5
1517,2,RV,0.5
1517,3,RV,1
1517,4,RV,0.75
1517,5,RV,0.75
1518,1,V,0.25
1518,2,V,0.5
1518,3,V,0.75
1518,4,V,0.5
1518,5,V,0.75
1519,1,V,0.75
1519,2,V,0.75
1519,3,V,NA
1519,4,V,1
1519,5,V,1
1520,1,C,0
1520,2,C,0.25
1520,3,C,NA
1520,4,C,0.75
1520,5,C,1
1521,1,SF,0.75
1521,2,SF,0.75
1521,3,SF,0.75
1521,4,SF,0.75
1521,5,SF,1
1522,1,OE,0
1522,2,OE,0
1522,3,OE,0
1522,4,OE,0
1522,5,OE,0
1523,1,S,0
1523,2,S,0
1523,3,S,0.25
1523,4,S,0
1523,5,S,0
1524,1,V,0
1524,2,V,0
1524,3,V,NA
1524,4,V,NA
1524,5,V,NA
1525,1,C,0.75
1525,2,C,1
1525,3,C,0.75
1525,4,C,0.75
1525,5,C,0.5
1526,1,S,0
1526,2,S,NA
1526,3,S,NA
1526,4,S,NA
1526,5,S,NA
1527,1,V,0.75
1527,2,V,1
1527,3,V,1
1527,4,V,NA
1527,5,V,NA
1528,1,S,0
1528,2,S,0
1528,3,S,0
1528,4,S,0
1528,5,S,0
1529,1,DF,1
1529,2,DF,0.5
1529,3,DF,1
1529,4,DF,NA
1529,5,DF,1
1530,1,S,0
1530,2,S,0
1530,3,S,0.5
1530,4,S,0
1530,5,S,0
1531,1,SF,0
1531,2,SF,NA
1531,3,SF,NA
1531,4,SF,NA
1531,5,SF,NA
1532,1,C,0.75
1532,2,C,0.75
1532,3,C,1
1532,4,C,0.75
1532,5,C,0.75
1533,1,NA,0
1533,2,NA,NA
1533,3,NA,NA
1533,4,NA,NA
1533,5,NA,NA
1534,1,S,0
1534,2,S,0.25
1534,3,S,NA
1534,4,S,0.25
1534,5,S,0
1535,1,S,0.25
1535,2,S,0.25
1535,3,S,NA
1535,4,S,0.5
1535,5,S,0.75
1536,1,NA,0.25
1536,2,NA,0.5
1536,3,NA,0.75
1536,4,NA,0.5
1536,5,NA,0.25
1537,1,SF,0
1537,2,SF,NA
1537,3,SF,NA
1537,4,SF,NA
1537,5,SF,NA
1538,1,DF,0
1538,2,DF,0
1538,3,DF,1
1538,4,DF,1
1538,5,DF,0.75
1539,1,RV,0
1539,2,RV,0.25
1539,3,RV,0.75
1539,4,RV,1
1539,5,RV,NA
1540,1,SF,0
1540,2,SF,0
1540,3,SF,0
1540,4,SF,0.5
1540,5,SF,0
1541,1,DF,0.25
1541,2,DF,NA
1541,3,DF,NA
1541,4,DF,NA
1541,5,DF,NA
1542,1,SF,0
1542,2,SF,0.5
1542,3,SF,0.75
1542,4,SF,0.5
1542,5,SF,0.25
1543,1,V,0
1543,2,V,0
1543,3,V,0.25
1543,4,V,0.75
1543,5,V,0.25
1544,1,S,0
1544,2,S,0
1544,3,S,0.25
1544,4,S,0
1544,5,S,0
1545,1,S,0.25
1545,2,S,0.75
1545,3,S,0.25
1545,4,S,0.5
1545,5,S,0
1546,1,SF,0.25
1546,2,SF,NA
1546,3,SF,0
1546,4,SF,0.25
1546,5,SF,0.25
1547,1,SF,0
1547,2,SF,NA
1547,3,SF,0.5
1547,4,SF,0.75
1547,5,SF,NA
1548,1,DF,0
1548,2,DF,0
1548,3,DF,0
1548,4,DF,0
1548,5,DF,0
1549,1,DF,1
1549,2,DF,NA
1549,3,DF,1
1549,4,DF,1
1549,5,DF,1
1550,1,V,0.75
1550,2,V,0.75
1550,3,V,1
1550,4,V,1
1550,5,V,NA
1551,1,DF,1
1551,2,DF,1
1551,3,DF,1
1551,4,DF,1
1551,5,DF,1
1552,1,RV,0
1552,2,RV,0
1552,3,RV,0.25
1552,4,RV,0
1552,5,RV,0
1553,1,RV,0.5
1553,2,RV,0.5
1553,3,RV,0.25
1553,4,RV,0.5
1553,5,RV,0.75
1554,1,S,0.25
1554,2,S,0.25
1554,3,S,0
1554,4,S,0.25
1554,5,S,0
1555,1,RV,0.5
1555,2,RV,0.25
1555,3,RV,0.5
1555,4,RV,NA
1555,5,RV,1
1556,1,SF,NA
1556,2,SF,0.25
1556,3,SF,0.25
1556,4,SF,0.75
1556,5,SF,0
1557,1,OE,0
1557,2,OE,0
1557,3,OE,0
1557,4,OE,0
1557,5,OE,NA
1558,1,S,0.25
1558,2,S,0.75
1558,3,S,0.25
1558,4,S,0.25
1558,5,S,0.25
1559,1,SF,0
1559,2,SF,0
1559,3,SF,0
1559,4,SF,0
1559,5,SF,NA
1560,1,SF,0.25
1560,2,SF,0.25
1560,3,SF,0.25
1560,4,SF,NA
1560,5,SF,0.25
1561,1,C,0.5
1561,2,C,0.5
1561,3,C,0.5
1561,4,C,0.75
1561,5,C,0.5
1562,1,S,0
1562,2,S,0.5
1562,3,S,0.25
1562,4,S,0.5
1562,5,S,0.5
1563,1,NA,NA
1563,2,NA,NA
1563,3,NA,NA
1563,4,NA,NA
1563,5,NA,NA
1564,1,SF,NA
1564,2,SF,NA
1564,3,SF,0.25
1564,4,SF,NA
1564,5,SF,0.25
1565,1,RV,NA
1565,2,RV,0.5
1565,3,RV,1
1565,4,RV,1
1565,5,RV,0.75
1566,1,C,0.75
1566,2,C,0.75
1566,3,C,1
1566,4,C,NA
1566,5,C,1
1567,1,V,0.5
1567,2,V,1
1567,3,V,1
1567,4,V,NA
1567,5,V,NA
1568,1,V,0.75
1568,2,V,0.5
1568,3,V,NA
1568,4,V,NA
1568,5,V,NA
1569,1,NA,0
1569,2,NA,0
1569,3,NA,0.75
1569,4,NA,0.5
1569,5,NA,0
1570,1,SF,0
1570,2,SF,0
1570,3,SF,0
1570,4,SF,0
1570,5,SF,NA
1571,1,SF,0.75
1571,2,SF,0.5
1571,3,SF,NA
1571,4,SF,1
1571,5,SF,NA
1572,1,S,0
1572,2,S,0
1572,3,S,NA
1572,4,S,NA
1572,5,S,NA
1573,1,S,0.5
1573,2,S,NA
1573,3,S,NA
1573,4,S,NA
1573,5,S,NA
1574,1,S,0.5
1574,2,S,NA
1574,3,S,NA
1574,4,S,NA
1574,5,S,NA
1575,1,SF,0
1575,2,SF,NA
1575,3,SF,NA
1575,4,SF,NA
1575,5,SF,NA
1576,1,V,1
1576,2,V,NA
1576,3,V,1
1576,4,V,1
1576,5,V,1
1577,1,NA,0.5
1577,2,NA,1
1577,3,NA,NA
1577,4,NA,0.25
1577,5,NA,NA
1578,1,C,0.25
1578,2,C,0.75
1578,3,C,0
1578,4,C,0
1578,5,C,0.5
1579,1,S,0
1579,2,S,0.25
1579,3,S,NA
1579,4,S,0
1579,5,S,0
1580,1,SF,0.25
1580,2,SF,NA
1580,3,SF,NA
1580,4,SF,NA
1580,5,SF,0
1581,1,NA,0
1581,2,NA,0
1581,3,NA,0
1581,4,NA,0
1581,5,NA,NA
1582,1,S,0
1582,2,S,NA
1582,3,S,NA
1582,4,S,NA
1582,5,S,NA
1583,1,V,1
1583,2,V,0.75
1583,3,V,NA
1583,4,V,NA
1583,5,V,NA
1584,1,NA,NA
1584,2,NA,NA
1584,3,NA,NA
1584,4,NA,NA
1584,5,NA,NA
1585,1,S,0
1585,2,S,0
1585,3,S,0
1585,4,S,0
1585,5,S,0
1586,1,C,0.5
1586,2,C,0.25
1586,3,C,NA
1586,4,C,NA
1586,5,C,NA
1587,1,S,0.75
1587,2,S,0.5
1587,3,S,0.5
1587,4,S,0.75
1587,5,S,0.5
1588,1,C,0.5
1588,2,C,NA
1588,3,C,NA
1588,4,C,NA
1588,5,C,NA
1589,1,C,0.5
1589,2,C,0.5
1589,3,C,0.75
1589,4,C,1
1589,5,C,0.5
1590,1,RV,1
1590,2,RV,0
1590,3,RV,0.25
1590,4,RV,0.25
1590,5,RV,NA
1591,1,SF,0.75
1591,2,SF,0.75
1591,3,SF,NA
1591,4,SF,0.5
1591,5,SF,NA
1592,1,V,0.75
1592,2,V,0.75
1592,3,V,1
1592,4,V,0.75
1592,5,V,1
1593,1,SF,0.25
1593,2,SF,0
1593,3,SF,0
1593,4,SF,NA
1593,5,SF,0
1594,1,C,0
1594,2,C,NA
1594,3,C,NA
1594,4,C,NA
1594,5,C,NA
1595,1,C,0.75
1595,2,C,1
1595,3,C,1
1595,4,C,0.75
1595,5,C,0.75
1596,1,SF,0
1596,2,SF,NA
1596,3,SF,NA
1596,4,SF,NA
1596,5,SF,NA
1597,1,RV,0.25
1597,2,RV,0.25
1597,3,RV,0.25
1597,4,RV,NA
1597,5,RV,NA
1598,1,S,0
1598,2,S,0
1598,3,S,0
1598,4,S,0
1598,5,S,0
1599,1,SF,0
1599,2,SF,0
1599,3,SF,0
1599,4,SF,0.25
1599,5,SF,0
1600,1,S,NA
1600,2,S,0.5
1600,3,S,0.5
1600,4,S,0.5
1600,5,S,0.5
1601,1,SF,0.75
1601,2,SF,NA
1601,3,SF,NA
1601,4,SF,0
1601,5,SF,NA
1602,1,V,0.5
1602,2,V,1
1602,3,V,NA
1602,4,V,1
1602,5,V,1
1603,1,V,0
1603,2,V,0.5
1603,3,V,0.75
1603,4,V,0.5
1603,5,V,NA
1604,1,SF,0.75
1604,2,SF,NA
1604,3,SF,0.75
1604,4,SF,NA
1604,5,SF,NA
1605,1,V,0.75
1605,2,V,0.75
1605,3,V,1
1605,4,V,0.75
1605,5,V,1
1606,1,V,0.75
1606,2,V,NA
1606,3,V,NA
1606,4,V,0.75
1606,5,V,0.25
1607,1,DF,0
1607,2,DF,NA
1607,3,DF,NA
1607,4,DF,NA
1607,5,DF,NA
1608,1,SF,0
1608,2,SF,0
1608,3,SF,0
1608,4,SF,0
1608,5,SF,0
1609,1,C,0.75
1609,2,C,0.75
1609,3,C,0.75
1609,4,C,0.75
1609,5,C,0.75
1610,1,S,0.5
1610,2,S,1
1610,3,S,0.25
1610,4,S,NA
1610,5,S,NA
1611,1,OE,0.25
1611,2,OE,0.25
1611,3,OE,0.25
1611,4,OE,0.25
1611,5,OE,0
1612,1,S,1
1612,2,S,0.75
1612,3,S,0.75
1612,4,S,1
1612,5,S,0.75
1613,1,S,0.5
1613,2,S,NA
1613,3,S,NA
1613,4,S,NA
1613,5,S,NA
1614,1,S,0.25
1614,2,S,0.25
1614,3,S,0.75
1614,4,S,0
1614,5,S,0
1615,1,S,0
1615,2,S,0
1615,3,S,0
1615,4,S,0
1615,5,S,0
1616,1,SF,0
1616,2,SF,0
1616,3,SF,0
1616,4,SF,0
1616,5,SF,0
1617,1,OE,NA
1617,2,OE,0
1617,3,OE,0
1617,4,OE,0
1617,5,OE,0.25
1618,1,RV,0
1618,2,RV,NA
1618,3,RV,0
1618,4,RV,0
1618,5,RV,0
1619,1,SF,0.5
1619,2,SF,NA
1619,3,SF,NA
1619,4,SF,0.25
1619,5,SF,NA
1620,1,DF,0.75
1620,2,DF,0.5
1620,3,DF,0.5
1620,4,DF,NA
1620,5,DF,NA
1621,1,V,1
1621,2,V,NA
1621,3,V,NA
1621,4,V,NA
1621,5,V,NA
1622,1,NA,0.25
1622,2,NA,NA
1622,3,NA,NA
1622,4,NA,NA
1622,5,NA,NA
1623,1,C,0.75
1623,2,C,NA
1623,3,C,NA
1623,4,C,NA
1623,5,C,NA
1624,1,C,0.75
1624,2,C,0.75
1624,3,C,NA
1624,4,C,1
1624,5,C,1
1625,1,NA,0
1625,2,NA,0.25
1625,3,NA,0.25
1625,4,NA,0.25
1625,5,NA,0.25
1626,1,SF,0.5
1626,2,SF,NA
1626,3,SF,0.5
1626,4,SF,0.5
1626,5,SF,0.5
1627,1,DF,0.25
1627,2,DF,NA
1627,3,DF,NA
1627,4,DF,NA
1627,5,DF,NA
1628,1,SF,0.5
1628,2,SF,NA
1628,3,SF,0.25
1628,4,SF,NA
1628,5,SF,NA
1629,1,S,0.25
1629,2,S,0.75
1629,3,S,0.75
1629,4,S,0.25
1629,5,S,NA
1630,1,NA,0
1630,2,NA,NA
1630,3,NA,NA
1630,4,NA,NA
1630,5,NA,NA
1631,1,SF,0.25
1631,2,SF,NA
1631,3,SF,NA
1631,4,SF,NA
1631,5,SF,NA
1632,1,V,0.75
1632,2,V,0.75
1632,3,V,0.75
1632,4,V,0.75
1632,5,V,NA
1633,1,SF,1
1633,2,SF,0.75
1633,3,SF,NA
1633,4,SF,0.75
1633,5,SF,0.75
1634,1,RV,0.5
1634,2,RV,0.75
1634,3,RV,0.75
1634,4,RV,0.75
1634,5,RV,1
1635,1,C,0
1635,2,C,NA
1635,3,C,NA
1635,4,C,NA
1635,5,C,NA
1636,1,NA,0.75
1636,2,NA,0.5
1636,3,NA,0.5
1636,4,NA,0.75
1636,5,NA,0.25
1637,1,NA,0
1637,2,NA,0.25
1637,3,NA,0.25
1637,4,NA,0
1637,5,NA,0.25
1638,1,NA,0
1638,2,NA,NA
1638,3,NA,NA
1638,4,NA,0
1638,5,NA,NA
1639,1,SF,0.25
1639,2,SF,0
1639,3,SF,0.25
1639,4,SF,0.25
1639,5,SF,NA
1640,1,V,0.75
1640,2,V,0.75
1640,3,V,1
1640,4,V,0.75
1640,5,V,1
1641,1,V,1
1641,2,V,NA
1641,3,V,1
1641,4,V,1
1641,5,V,1
1642,1,V,0.25
1642,2,V,0.5
1642,3,V,0.5
1642,4,V,0.75
1642,5,V,0.5
1643,1,S,0
1643,2,S,NA
1643,3,S,NA
1643,4,S,NA
1643,5,S,NA
1644,1,V,0.75
1644,2,V,NA
1644,3,V,1
1644,4,V,NA
1644,5,V,NA
1645,1,SF,0
1645,2,SF,0
1645,3,SF,0
1645,4,SF,NA
1645,5,SF,NA
1646,1,SF,1
1646,2,SF,1
1646,3,SF,0.75
1646,4,SF,NA
1646,5,SF,NA
1647,1,NA,1
1647,2,NA,NA
1647,3,NA,NA
1647,4,NA,NA
1647,5,NA,NA
1648,1,NA,0
1648,2,NA,0.25
1648,3,NA,0.25
1648,4,NA,0.25
1648,5,NA,0.25
1649,1,SF,0
1649,2,SF,NA
1649,3,SF,NA
1649,4,SF,NA
1649,5,SF,NA
1650,1,V,0.5
1650,2,V,NA
1650,3,V,NA
1650,4,V,NA
1650,5,V,NA
1651,1,SF,0
1651,2,SF,0.25
1651,3,SF,0.5
1651,4,SF,0.25
1651,5,SF,0
1652,1,V,NA
1652,2,V,0.5
1652,3,V,NA
1652,4,V,NA
1652,5,V,NA
1653,1,S,0
1653,2,S,NA
1653,3,S,NA
1653,4,S,NA
1653,5,S,NA
1654,1,V,0.75
1654,2,V,0.75
1654,3,V,1
1654,4,V,0.75
1654,5,V,0.75
1655,1,V,0.25
1655,2,V,NA
1655,3,V,NA
1655,4,V,NA
1655,5,V,0.25
1656,1,V,0
1656,2,V,0
1656,3,V,1
1656,4,V,NA
1656,5,V,NA
1657,1,NA,1
1657,2,NA,1
1657,3,NA,0.25
1657,4,NA,0
1657,5,NA,NA
1658,1,OE,0
1658,2,OE,NA
1658,3,OE,NA
1658,4,OE,NA
1658,5,OE,NA
1659,1,S,0.75
1659,2,S,NA
1659,3,S,NA
1659,4,S,NA
1659,5,S,NA
1660,1,S,0.75
1660,2,S,0.5
1660,3,S,0
1660,4,S,0.25
1660,5,S,0.25
1661,1,C,0.75
1661,2,C,0.25
1661,3,C,0.25
1661,4,C,NA
1661,5,C,0.5
1662,1,C,0.25
1662,2,C,0
1662,3,C,0.5
1662,4,C,0.25
1662,5,C,0
1663,1,V,0.5
1663,2,V,0.75
1663,3,V,1
1663,4,V,1
1663,5,V,1
1664,1,DF,1
1664,2,DF,0.5
1664,3,DF,1
1664,4,DF,1
1664,5,DF,1
1665,1,SF,0
1665,2,SF,NA
1665,3,SF,NA
1665,4,SF,NA
1665,5,SF,NA
1666,1,V,1
1666,2,V,0.25
1666,3,V,NA
1666,4,V,NA
1666,5,V,NA
1667,1,NA,1
1667,2,NA,NA
1667,3,NA,NA
1667,4,NA,NA
1667,5,NA,NA
1668,1,S,0
1668,2,S,0.75
1668,3,S,NA
1668,4,S,0
1668,5,S,NA
1669,1,V,0.75
1669,2,V,NA
1669,3,V,NA
1669,4,V,NA
1669,5,V,NA
1670,1,V,0.25
1670,2,V,0.25
1670,3,V,0.25
1670,4,V,0.25
1670,5,V,NA
1671,1,NA,0
1671,2,NA,NA
1671,3,NA,NA
1671,4,NA,NA
1671,5,NA,NA
1672,1,SF,0
1672,2,SF,0
1672,3,SF,0
1672,4,SF,0
1672,5,SF,0
1673,1,Kr,0.5
1673,2,Kr,0.25
1673,3,Kr,0.75
1673,4,Kr,0.75
1673,5,Kr,0.25
1674,1,S,0
1674,2,S,0.5
1674,3,S,0
1674,4,S,0.25
1674,5,S,0
1675,1,S,0.25
1675,2,S,0
1675,3,S,0
1675,4,S,0
1675,5,S,0
1676,1,SF,0.75
1676,2,SF,0.25
1676,3,SF,0
1676,4,SF,1
1676,5,SF,0
1677,1,SF,1
1677,2,SF,1
1677,3,SF,1
1677,4,SF,0.75
1677,5,SF,1
1678,1,DF,0.75
1678,2,DF,0.75
1678,3,DF,1
1678,4,DF,0.75
1678,5,DF,0.75
1679,1,OE,0.25
1679,2,OE,0
1679,3,OE,NA
1679,4,OE,0.25
1679,5,OE,0
1680,1,S,0.75
1680,2,S,NA
1680,3,S,NA
1680,4,S,NA
1680,5,S,NA
1681,1,V,0
1681,2,V,0.25
1681,3,V,0.25
1681,4,V,0.25
1681,5,V,0.25
1682,1,S,0
1682,2,S,NA
1682,3,S,NA
1682,4,S,NA
1682,5,S,NA
1683,1,SF,0.5
1683,2,SF,0.75
1683,3,SF,NA
1683,4,SF,0
1683,5,SF,NA
1684,1,S,0
1684,2,S,NA
1684,3,S,0
1684,4,S,NA
1684,5,S,0
1685,1,NA,0.5
1685,2,NA,NA
1685,3,NA,NA
1685,4,NA,NA
1685,5,NA,NA
1686,1,NA,0.25
1686,2,NA,NA
1686,3,NA,0.25
1686,4,NA,NA
1686,5,NA,0.25
1687,1,V,0
1687,2,V,NA
1687,3,V,NA
1687,4,V,0
1687,5,V,0
1688,1,SF,0.25
1688,2,SF,1
1688,3,SF,NA
1688,4,SF,0.75
1688,5,SF,0.25
1689,1,NA,1
1689,2,NA,NA
1689,3,NA,0.25
1689,4,NA,NA
1689,5,NA,NA
1690,1,S,0
1690,2,S,0
1690,3,S,0
1690,4,S,0
1690,5,S,NA
1691,1,SF,0
1691,2,SF,NA
1691,3,SF,0
1691,4,SF,NA
1691,5,SF,NA
1692,1,S,0
1692,2,S,0
1692,3,S,0
1692,4,S,0
1692,5,S,0
1693,1,DF,0
1693,2,DF,0
1693,3,DF,1
1693,4,DF,0
1693,5,DF,NA
1694,1,OE,0.25
1694,2,OE,NA
1694,3,OE,NA
1694,4,OE,NA
1694,5,OE,NA
